run_id,task_id,arm,model,tool_version,site,start_url,success,failure_category,wall_clock_s,reset_s,setup_s,agent_s,model_turns,actions_or_tool_calls,input_tokens,output_tokens,cached_tokens,caching,est_cost_usd,cost_estimated,retries,retry_wait_ms,budget_exhausted,temperature,perturbation_id,spec_shape,rescored,source,timestamp
lh-2_cu-gemini_b2173450-bba0-4d37-9269-e12d12f30972,lh-2,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,49.465,21.461,3.079,24.924,6,11,19049,475,0,provider-managed,0.016068,,0,0,false,default,none,none,,,2026-08-17T07:38:48.427Z
lh-2_cu-gemini_6685f1cc-9567-4ba5-9bf1-e6f05089f20a,lh-2,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,44.648,21.374,3.045,20.229,5,9,15139,449,0,provider-managed,0.013038,,0,0,false,default,none,none,,,2026-08-17T07:39:33.129Z
lh-2_cu-gemini_6b9277fd-c2a8-4555-a3fa-8a921df4d6d2,lh-2,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,50.004,21.751,3.040,25.212,6,11,19206,578,0,provider-managed,0.016572,,0,0,false,default,none,none,,,2026-08-17T07:40:23.199Z
lh-3_cu-gemini_b64338a4-37c5-4158-8dc2-2fa59b10de21,lh-3,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,34.653,20.945,2.998,10.710,3,5,7381,383,0,provider-managed,0.006972,,0,0,false,default,none,none,,,2026-08-17T07:40:57.899Z
lh-3_cu-gemini_e98238c0-0ef9-4b98-9322-e8adc3108b55,lh-3,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,43.004,21.412,3.128,18.464,4,7,11225,434,0,provider-managed,0.01004625,,0,0,false,default,none,none,,,2026-08-17T07:41:40.954Z
lh-3_cu-gemini_785ce887-3c28-4830-a5ee-d90e78f84290,lh-3,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,42.595,21.378,3.047,18.170,4,7,11159,394,0,provider-managed,0.00984675,,0,0,false,default,none,none,,,2026-08-17T07:42:23.604Z
lh-5_cu-gemini_ec972f27-d704-4bcb-bab8-eecec85c37ef,lh-5,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,38.761,21.172,3.165,14.424,4,7,11276,535,0,provider-managed,0.01046325,,0,0,false,default,none,none,,,2026-08-17T07:43:02.423Z
lh-5_cu-gemini_8f094dd3-0191-40a1-b714-29f4678cac0a,lh-5,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,44.165,22.007,3.063,19.095,5,9,15055,457,0,provider-managed,0.013005,,0,0,false,default,none,none,,,2026-08-17T07:43:46.643Z
lh-5_cu-gemini_98225a21-2ef3-4983-91e9-d4af9eadba67,lh-5,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,50.068,21.568,3.084,25.416,7,13,23354,704,0,provider-managed,0.0201555,,0,0,false,default,none,none,,,2026-08-17T07:44:36.773Z
lh-6_cu-gemini_4b9ccb34-482e-4bc4-bcfd-613d43a6d27e,lh-6,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,45.923,21.780,3.089,21.054,6,11,18744,489,0,provider-managed,0.01589175,,0,0,false,default,none,none,,,2026-08-17T07:45:22.757Z
lh-6_cu-gemini_07c21223-00f9-41fe-bdba-ba4e0305b995,lh-6,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,69.616,21.810,3.050,44.757,12,23,44051,789,0,provider-managed,0.035997,,0,0,false,default,none,none,,,2026-08-17T07:46:32.407Z
lh-6_cu-gemini_4c2c9a52-a8e5-4bee-b091-cd96e517cfe4,lh-6,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,63.004,21.279,3.049,38.676,11,21,39368,732,0,provider-managed,0.032271,,0,0,false,default,none,none,,,2026-08-17T07:47:35.474Z
lh-7_cu-gemini_bf281d9e-52b8-413f-a9e4-495497b1f445,lh-7,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,86.509,24.178,3.116,59.215,11,21,39955,821,0,provider-managed,0.033045,,0,0,false,default,none,none,,,2026-08-17T07:49:02.031Z
lh-7_cu-gemini_d611984d-f46a-4e36-bebb-aff97c486d7f,lh-7,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,75.143,21.577,3.027,50.540,9,17,31745,846,0,provider-managed,0.02698125,,0,0,false,default,none,none,,,2026-08-17T07:50:17.219Z
lh-7_cu-gemini_800901ef-420b-46df-8270-eed5315be3dd,lh-7,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,80.891,21.791,3.092,56.008,10,19,35372,690,0,provider-managed,0.0291165,,0,0,false,default,none,none,,,2026-08-17T07:51:38.171Z
lh-8_cu-gemini_96e42c36-81af-4165-9f9e-e4259b27ce67,lh-8,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,107.833,22.023,3.050,82.760,14,27,56109,1371,0,provider-managed,0.047223,,0,0,false,default,none,none,,,2026-08-17T07:53:26.067Z
lh-8_cu-gemini_68d97fec-539b-4bc7-8311-c59986c03539,lh-8,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,103.268,22.329,3.062,77.878,14,27,56775,1427,0,provider-managed,0.0479325,,0,0,false,default,none,none,,,2026-08-17T07:55:09.393Z
lh-8_cu-gemini_b8a76fac-39f0-4ddb-8fcb-c742d5d42d24,lh-8,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,learnhouse,http://127.0.0.1:3220,true,,101.973,22.172,3.076,76.725,14,27,56375,1321,0,provider-managed,0.047235,,0,0,false,default,none,none,,,2026-08-17T07:56:51.421Z
id-1_cu-gemini_16124074-09cb-4ea3-b3d3-da4ae8008eae,id-1,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,64.352,37.667,3.020,23.664,3,5,7297,364,0,provider-managed,0.00683775,,0,0,false,default,none,none,,,2026-08-17T07:59:11.946Z
id-1_cu-gemini_fb381a63-e2fe-46d3-9a9a-0fd4859f55e7,id-1,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,65.503,36.748,2.952,25.803,3,5,7246,420,0,provider-managed,0.0070095,,0,0,false,default,none,none,,,2026-08-17T08:00:17.516Z
id-1_cu-gemini_319b46cf-8ff5-4bdd-995f-9917489b9b56,id-1,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,65.144,36.575,2.957,25.611,3,5,7252,371,0,provider-managed,0.00683025,,0,0,false,default,none,none,,,2026-08-17T08:01:22.732Z
id-2_cu-gemini_29faee68-9830-40d7-a390-9fa1936416fa,id-2,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,80.857,37.752,3.040,40.065,6,11,19383,764,0,provider-managed,0.01740225,,0,0,false,default,none,none,,,2026-08-17T08:02:43.669Z
id-2_cu-gemini_8e501d65-ca03-4099-9f15-f3519cbb96b4,id-2,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,78.080,38.283,3.215,36.582,6,11,19180,699,0,provider-managed,0.01700625,,0,0,false,default,none,none,,,2026-08-17T08:04:01.817Z
id-2_cu-gemini_de6e179e-755c-4e98-a33b-733d980f9b7e,id-2,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,74.489,36.919,2.962,34.607,5,9,15510,752,0,provider-managed,0.0144525,,0,0,false,default,none,none,,,2026-08-17T08:05:16.381Z
id-3_cu-gemini_73443fdd-a1fe-47eb-ac2e-a10dd5556653,id-3,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,82.544,36.939,2.944,42.662,6,11,19258,813,0,provider-managed,0.01749225,,0,0,false,default,none,none,,,2026-08-17T08:06:39.002Z
id-3_cu-gemini_88fc4ab3-084a-45e6-9116-e3c16da63d2c,id-3,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,87.101,36.453,2.888,47.760,6,11,19291,749,0,provider-managed,0.017277,,0,0,false,default,none,none,,,2026-08-17T08:08:06.165Z
id-3_cu-gemini_183fe21f-364d-430b-b880-4f4ba7198664,id-3,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,82.131,37.258,2.961,41.912,6,11,19421,783,0,provider-managed,0.017502,,0,0,false,default,none,none,,,2026-08-17T08:09:28.408Z
id-4_cu-gemini_41011985-62ab-41a0-b6c5-058e03496436,id-4,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,65.114,36.827,3.024,25.263,3,5,7266,440,0,provider-managed,0.0070995,,0,0,false,default,none,none,,,2026-08-17T08:10:33.594Z
id-4_cu-gemini_dd403904-33dc-44a4-b6c9-7357e5758832,id-4,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,67.065,36.852,2.953,27.260,3,5,7244,412,0,provider-managed,0.006978,,0,0,false,default,none,none,,,2026-08-17T08:11:40.720Z
id-4_cu-gemini_2a146de0-1d43-4520-a81c-5e5484132a54,id-4,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,67.560,36.981,2.956,27.623,3,5,7396,572,0,provider-managed,0.007692,,0,0,false,default,none,none,,,2026-08-17T08:12:48.354Z
id-5_cu-gemini_f6accb04-2049-4331-a4cf-08783bee6d5c,id-5,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,92.305,36.794,2.938,52.573,6,11,19326,610,0,provider-managed,0.016782,,0,0,false,default,none,none,,,2026-08-17T08:14:20.738Z
id-5_cu-gemini_8329fd10-2853-4beb-a799-719ffea25153,id-5,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,90.984,36.694,3.026,51.264,6,11,18826,524,0,provider-managed,0.0160845,,0,0,false,default,none,none,,,2026-08-17T08:15:51.788Z
id-5_cu-gemini_a79ed0d5-431e-4ab6-9d21-43aefb485deb,id-5,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,true,,91.914,37.066,3.015,51.833,6,11,18900,520,0,provider-managed,0.016125,,0,0,false,default,none,none,,,2026-08-17T08:17:23.787Z
id-8_cu-gemini_8afda688-764e-4746-b8c4-27b6d3948e8f,id-8,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,false,"answer predicate failed: {""type"":""answer"",""contains"":[""250""]}",201.457,36.645,2.923,161.889,24,48,125369,4129,5248,provider-managed,0.1099041,,0,0,true,default,none,none,,,2026-08-17T08:20:45.310Z
id-8_cu-gemini_dd005152-da2f-4a1b-8a30-aa25b281b677,id-8,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,false,"answer predicate failed: {""type"":""answer"",""contains"":[""250""]}",202.437,36.586,2.985,162.866,24,48,124539,4052,5154,provider-managed,0.10898580000000001,,0,0,true,default,none,none,,,2026-08-17T08:24:07.810Z
id-8_cu-gemini_a7cc7e20-64e4-4c39-879f-0a1c825f8c0c,id-8,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,false,"answer predicate failed: {""type"":""answer"",""contains"":[""250""]}",200.058,36.740,2.879,160.439,24,48,119443,3574,5141,provider-managed,0.103370325,,0,0,true,default,none,none,,,2026-08-17T08:27:27.949Z
id-6_cu-gemini_5b66d707-fad5-4166-996d-1731fb821603,id-6,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,false,"predicate failed: {""contains"":{""number"":2,""items"":{""name"":""Quarterly Retainer"",""price"":400}}}",164.719,36.548,2.919,125.252,30,60,148422,3013,5043,provider-managed,0.122993475,,0,0,true,default,none,none,,,2026-08-17T08:30:13.097Z
id-6_cu-gemini_ccd841b1-1a02-43f5-8911-60c88964ce35,id-6,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,false,"predicate failed: {""contains"":{""number"":2,""items"":{""name"":""Quarterly Retainer"",""price"":400}}}",166.623,37.019,3.002,126.601,30,60,150538,3031,5055,provider-managed,0.124648875,,0,0,true,default,none,none,,,2026-08-17T08:33:00.180Z
id-6_cu-gemini_3bd39c03-b258-4711-aeaa-57e6cc425adc,id-6,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,false,"predicate failed: {""contains"":{""number"":2,""items"":{""name"":""Quarterly Retainer"",""price"":400}}}",154.786,36.232,2.960,115.594,30,60,148944,2355,0,provider-managed,0.12053925,,0,0,true,default,none,none,,,2026-08-17T08:35:35.356Z
id-7_cu-gemini_27b09465-f9fe-454f-9679-246a3d245681,id-7,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,false,"predicate failed: {""contains"":{""number"":1,""paymentStatus"":""partially""}}",158.457,36.382,2.969,119.105,30,60,158692,2740,0,provider-managed,0.129294,,0,0,true,default,none,none,,,2026-08-17T08:38:14.227Z
id-7_cu-gemini_2f5f4967-0efd-4f7b-ab99-665febefbc45,id-7,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,false,"predicate failed: {""contains"":{""number"":1,""paymentStatus"":""partially""}}",157.311,36.240,2.918,118.153,30,60,149397,3644,15146,provider-managed,0.1268487,,0,0,true,default,none,none,,,2026-08-17T08:40:51.928Z
id-7_cu-gemini_94b27dd9-7e50-4aaf-b85d-48c789d25b3c,id-7,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,idurar-erp-crm,http://127.0.0.1:3221,false,"predicate failed: {""contains"":{""number"":1,""paymentStatus"":""partially""}}",150.828,36.725,2.953,111.151,30,60,153373,2859,10081,provider-managed,0.126507075,,0,0,true,default,none,none,,,2026-08-17T08:43:23.141Z
hev-1_cu-gemini_0dd1ce0d-4bc1-4c17-a54a-7a4cc20e5f02,hev-1,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,hi-events,http://127.0.0.1:3222,true,,32.004,21.948,3.894,6.161,1,1,1178,436,0,provider-managed,0.0025185,,0,0,false,default,none,none,,,2026-08-17T08:45:50.000Z
hev-1_cu-gemini_08c917ec-b86f-4c97-ab63-40ce058a9741,hev-1,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,hi-events,http://127.0.0.1:3222,true,,36.044,21.943,3.636,10.465,2,3,3839,529,0,provider-managed,0.004863,,0,0,false,default,none,none,,,2026-08-17T08:46:26.100Z
hev-1_cu-gemini_657b7950-05ca-4359-8d7f-cfa8ed5dc0c9,hev-1,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,hi-events,http://127.0.0.1:3222,true,,34.621,21.782,3.654,9.185,2,3,3931,620,0,provider-managed,0.00527325,,0,0,false,default,none,none,,,2026-08-17T08:47:00.772Z
hev-2_cu-gemini_8f9c87bd-6e97-41d5-9c39-3e5cb92ac19d,hev-2,cu-gemini,gemini-3.6-flash,computer_use@interactions-v1beta,hi-events,http://127.0.0.1:3222,true,,32.103,23.609,3.658,4.835,1,1,1179,353,0,provider-managed,0.002208,,0,0,false,default,none,none,,,2026-08-17T08:47:32.924Z
